,Product_ID,Source,Sales_Agent,Location,Delivery_Mode,Status
3788,15,1,8,7,4,0
3789,27,7,9,6,4,0
3790,18,6,8,6,4,1
3791,15,6,4,7,4,0
3792,5,7,4,2,2,0
3793,15,6,8,7,4,0
3794,27,6,7,6,4,0
3795,15,1,11,7,4,0
3796,15,1,8,7,4,0
3797,15,1,4,7,4,0
3798,15,7,8,7,4,0
3799,27,7,4,3,2,0
3800,27,7,11,3,4,1
3801,19,6,8,4,2,0
3802,19,7,8,7,4,0
3803,15,1,8,7,4,0
3804,10,5,11,5,4,0
3805,19,5,8,2,2,0
3806,26,5,4,4,2,1
3807,27,7,9,6,4,0
3808,18,4,11,3,4,1
3809,27,7,9,6,3,1
3810,18,5,2,6,2,1
3811,18,5,4,7,2,0
3812,18,5,3,6,3,1
3813,18,5,11,3,2,1
3814,19,7,8,1,2,1
3815,19,5,9,6,3,1
3816,19,5,4,3,2,1
3817,9,5,8,7,2,1
3818,10,2,9,6,3,1
3819,5,7,4,7,2,0
3820,18,7,11,3,2,0
3821,18,6,4,4,4,0
3822,27,5,4,3,2,0
3823,18,5,3,6,2,1
3824,19,5,8,3,2,0
3825,2,5,7,6,4,0
3826,15,6,4,7,4,0
3827,15,6,4,7,4,0
3828,9,6,4,2,2,0
3829,9,6,11,7,4,1
3830,19,6,11,2,4,0
3831,15,6,11,7,4,0
3832,10,5,4,5,2,1
3833,9,4,3,6,3,1
3834,9,4,6,6,3,1
3835,27,5,4,7,2,0
3836,19,5,11,1,2,0
3837,15,7,8,7,2,0
3838,18,5,4,0,2,0
3839,15,7,11,2,2,1
3840,15,7,11,7,2,0
3841,5,5,8,4,2,0
3842,12,7,8,7,2,0
3843,12,5,4,7,4,0
3844,18,5,4,4,2,0
3845,15,5,6,6,3,0
3846,18,7,8,3,2,0
3847,18,5,8,6,4,0
3848,18,5,11,3,4,0
3849,5,7,4,7,2,1
3850,27,5,11,3,4,0
3851,18,7,3,6,4,1
3852,18,5,3,6,4,0
3853,18,6,11,3,4,1
3854,19,5,8,4,2,0
3855,19,7,8,1,4,0
3856,9,6,7,6,3,1
3857,19,6,4,2,2,1
3858,5,5,2,6,4,0
3859,9,5,8,7,4,0
3860,27,7,11,2,4,0
3861,18,5,9,6,4,1
3862,9,6,9,6,3,1
3863,2,6,9,6,4,1
3864,20,5,6,6,3,1
3865,18,5,11,7,4,0
3866,9,5,4,4,2,0
3867,15,7,6,6,4,0
3868,15,7,8,7,4,0
3869,19,5,4,1,4,0
3870,18,5,7,6,4,1
3871,18,5,8,3,4,0
3872,5,6,4,3,2,0
3873,18,5,6,6,4,0
3874,15,6,4,7,4,0
3875,15,6,11,7,4,0
3876,18,5,8,5,4,0
3877,15,5,8,7,4,0
3878,15,1,8,7,4,0
3879,10,6,11,6,3,1
3880,18,6,4,4,2,1
3881,15,6,4,7,4,0
3882,19,6,8,2,4,0
3883,19,6,11,4,4,1
3884,15,6,11,7,4,0
3885,18,6,4,3,3,1
3886,10,7,8,7,4,0
3887,15,1,8,7,4,0
3888,19,7,6,6,3,0
3889,20,5,4,7,4,0
3890,18,7,4,4,4,0
3891,18,7,9,6,4,1
3892,27,5,11,7,4,1
3893,15,5,11,5,4,0
3894,5,7,11,3,4,1
3895,18,5,8,7,2,1
3896,10,5,7,6,4,1
3897,19,4,2,6,3,1
3898,18,7,7,6,4,1
3899,15,7,4,7,4,0
3900,27,6,11,4,4,0
3901,18,5,4,3,2,1
3902,18,7,4,4,4,0
3903,19,7,7,6,4,1
3904,9,4,6,7,0,1
3905,5,6,8,6,4,1
3906,18,5,11,7,4,0
3907,18,6,8,3,4,0
3908,15,6,11,7,4,0
3909,10,6,11,2,4,0
3910,18,6,4,6,2,0
3911,18,6,8,2,2,1
3912,27,5,4,7,4,0
3913,18,5,11,0,4,0
3914,15,5,8,7,4,0
3915,19,5,9,6,4,0
3916,18,5,8,7,4,0
3917,15,6,11,7,4,0
3918,15,6,4,7,4,0
3919,18,6,4,3,4,0
3920,15,6,11,7,4,0
3921,18,5,11,5,4,0
3922,1,7,8,7,4,0
3923,15,5,11,5,4,0
3924,15,7,4,7,4,0
3925,5,7,11,0,4,1
3926,27,7,4,4,2,1
3927,19,5,8,1,4,0
3928,19,5,4,1,2,0
3929,19,5,11,7,4,1
3930,19,5,4,7,2,0
3931,14,6,8,7,4,0
3932,9,6,4,6,2,1
3933,9,6,8,3,2,0
3934,19,6,4,7,2,1
3935,15,6,4,0,4,0
3936,15,6,11,7,4,0
3937,18,6,8,4,4,0
3938,9,6,11,1,4,0
3939,15,6,11,7,4,0
3940,15,6,4,7,4,0
3941,15,6,8,7,4,0
3942,18,5,11,3,4,0
3943,18,6,4,6,2,1
3944,27,5,3,6,4,1
3945,19,4,7,6,3,1
3946,9,6,3,6,3,1
3947,9,6,8,1,2,0
3948,15,5,8,7,4,0
3949,15,7,8,7,4,0
3950,10,6,8,7,2,0
3951,15,6,4,7,4,0
3952,15,6,8,7,4,0
3953,9,6,11,4,4,1
3954,5,5,4,3,2,0
3955,27,5,7,6,4,1
3956,27,5,11,0,4,0
3957,19,7,8,1,2,0
3958,5,6,6,6,3,0
3959,15,6,11,7,4,0
3960,5,5,2,6,4,0
3961,19,5,3,6,4,0
3962,19,5,11,2,4,0
3963,18,6,4,2,2,1
3964,20,5,11,3,4,0
3965,19,4,3,6,4,1
3966,5,5,8,3,4,0
3967,9,5,8,7,4,0
3968,19,5,4,3,2,0
3969,27,6,4,5,2,1
3970,5,4,8,6,3,1
3971,9,6,8,0,2,0
3972,19,4,7,6,3,1
3973,18,7,4,3,4,1
3974,2,6,8,0,4,0
3975,19,6,4,4,2,0
3976,19,6,9,6,3,1
3977,27,5,8,4,2,0
3978,18,7,4,2,2,0
3979,12,5,8,2,3,1
3980,19,7,11,1,4,0
3981,19,7,11,7,4,1
3982,9,6,9,6,3,0
3983,19,5,11,5,4,0
3984,15,5,11,5,4,0
3985,18,5,3,6,4,1
3986,18,5,7,6,3,1
3987,27,5,8,7,4,1
3988,19,7,6,6,3,0
3989,19,5,9,6,3,0
3990,18,5,2,6,3,0
3991,18,5,4,0,4,0
3992,15,5,8,7,4,0
3993,9,7,8,5,4,0
3994,15,5,4,7,4,0
3995,18,5,9,6,3,0
3996,27,6,6,6,3,1
3997,18,5,11,4,4,1
3998,18,5,4,7,4,0
3999,15,1,4,7,4,0
4000,18,7,4,2,2,0
4001,5,7,8,3,4,0
4002,9,5,11,2,2,1
4003,18,5,7,6,3,0
4004,15,7,8,7,4,0
4005,0,5,11,0,4,1
4006,19,5,8,5,4,0
4007,19,7,11,6,4,1
4008,5,5,8,4,4,0
4009,27,5,2,6,3,0
4010,5,5,11,4,4,0
4011,18,6,11,4,3,0
4012,5,5,9,6,4,1
4013,19,7,8,7,4,1
4014,27,5,11,3,4,0
4015,19,5,8,1,4,0
4016,9,5,6,6,4,0
4017,18,5,11,7,4,0
4018,15,6,11,7,4,0
4019,15,6,8,7,4,0
4020,27,6,4,7,2,0
4021,15,6,11,7,4,0
4022,5,6,11,1,4,0
4023,9,6,8,6,3,0
4024,9,6,4,4,2,0
4025,25,5,4,1,4,0
4026,15,6,8,7,4,0
4027,15,6,8,7,4,0
4028,15,6,11,7,4,0
4029,10,7,8,0,4,0
4030,27,7,8,3,4,1
4031,9,4,11,6,4,0
4032,19,5,8,3,4,0
4033,19,5,8,7,2,0
4034,19,5,4,7,2,0
4035,27,6,4,5,2,1
4036,27,6,4,5,2,1
4037,19,7,8,7,4,0
4038,18,7,11,3,4,1
4039,15,1,8,7,4,0
4040,18,5,8,6,2,1
4041,18,5,4,3,2,1
4042,19,7,11,1,4,0
4043,15,7,4,7,4,0
4044,15,6,6,6,4,0
4045,9,6,4,3,2,1
4046,19,5,8,7,4,0
4047,18,7,2,6,4,0
4048,25,6,4,7,3,1
4049,18,6,11,3,4,1
4050,18,4,11,3,4,1
4051,19,5,4,2,2,0
4052,18,5,7,6,4,1
4053,18,5,3,6,4,1
4054,19,5,8,1,4,0
4055,15,6,4,7,4,0
4056,15,6,11,7,4,0
4057,15,6,8,7,4,0
4058,15,6,8,7,4,0
4059,18,6,4,3,2,0
4060,10,2,8,6,3,1
4061,18,5,11,7,4,0
4062,9,5,8,7,4,0
4063,18,5,4,7,4,0
4064,15,5,6,6,3,0
4065,15,6,4,7,4,0
4066,9,6,7,4,4,1
4067,10,6,8,3,4,0
4068,18,6,6,6,4,1
4069,15,6,11,7,4,0
4070,18,6,4,3,2,0
4071,9,5,2,6,3,1
4072,5,7,11,1,4,0
4073,15,1,8,7,4,0
4074,19,7,11,3,4,1
4075,18,7,6,6,4,0
4076,19,7,4,1,4,0
4077,19,7,8,1,2,1
4078,19,6,3,6,4,0
4079,9,5,8,2,2,0
4080,15,5,8,0,3,1
4081,9,5,11,1,2,0
4082,18,5,3,6,3,1
4083,18,5,11,4,2,1
4084,19,7,4,1,2,0
4085,15,5,4,7,0,0
4086,18,5,8,5,2,1
4087,9,5,4,5,2,0
4088,5,5,11,5,2,0
4089,19,7,4,4,2,0
4090,27,5,8,3,2,1
4091,19,6,11,7,2,1
4092,27,5,9,6,4,0
4093,5,5,11,4,4,0
4094,15,5,11,7,4,0
4095,27,5,8,5,4,1
4096,18,7,8,7,4,1
4097,19,6,11,2,4,0
4098,15,6,4,7,4,0
4099,18,6,4,7,4,0
4100,18,6,7,6,4,1
4101,15,6,11,7,4,0
4102,20,5,8,1,4,1
4103,19,5,4,7,2,0
4104,10,6,11,3,4,1
4105,9,4,2,6,3,1
4106,9,5,8,5,0,0
4107,18,6,4,3,3,0
4108,19,7,4,7,2,1
4109,27,6,4,4,3,0
4110,27,6,9,6,3,0
4111,15,6,4,7,4,0
4112,19,6,11,3,4,0
4113,9,6,11,7,4,1
4114,15,6,4,7,4,0
4115,9,6,8,3,4,0
4116,19,4,6,7,2,1
4117,5,5,4,0,4,0
4118,18,7,11,3,4,1
4119,15,7,4,7,4,0
4120,18,7,8,2,2,1
4121,10,7,11,7,4,1
4122,9,7,4,7,2,1
4123,19,7,8,2,2,1
4124,19,5,4,4,2,1
4125,15,5,3,6,3,0
4126,5,5,2,6,4,0
4127,19,4,9,7,0,1
4128,18,5,8,2,3,1
4129,26,5,4,5,2,0
4130,18,7,11,1,4,1
4131,1,5,11,4,4,0
4132,19,5,4,7,0,1
4133,5,4,8,6,3,1
4134,5,4,8,6,3,1
4135,9,5,4,1,2,1
4136,9,5,8,3,4,0
4137,18,6,11,3,4,1
4138,20,7,11,6,4,1
4139,9,4,6,6,4,1
4140,19,4,11,6,4,1
4141,18,5,4,7,4,0
4142,27,5,8,3,4,1
4143,9,6,11,4,4,1
4144,18,6,4,3,2,1
4145,19,7,6,6,4,1
4146,1,5,11,1,4,1
4147,15,5,4,7,4,0
4148,5,5,9,6,3,0
4149,27,5,8,4,4,1
4150,9,5,4,7,2,1
4151,19,2,9,6,3,1
4152,9,7,11,2,4,0
4153,27,6,4,4,3,1
4154,18,7,4,3,4,1
4155,18,5,8,7,2,1
4156,19,5,11,2,4,0
4157,19,2,9,7,2,1
4158,15,6,4,7,4,0
4159,18,6,7,6,3,0
4160,18,6,7,6,4,1
4161,19,6,4,6,2,0
4162,15,6,4,7,4,0
4163,19,4,7,6,3,1
4164,19,4,7,6,3,1
4165,9,6,8,1,2,1
4166,15,6,11,7,4,0
4167,27,6,11,3,4,0
4168,15,6,11,7,4,1
4169,1,6,11,7,4,0
4170,27,6,9,6,3,0
4171,19,5,4,3,2,1
4172,18,7,3,6,4,1
4173,27,7,11,3,4,0
4174,15,1,11,7,4,0
4175,18,1,8,7,4,0
4176,27,7,4,3,4,0
4177,27,7,8,7,4,0
4178,19,7,8,7,4,0
4179,18,7,8,7,4,1
4180,15,5,6,6,3,0
4181,15,7,11,4,4,0
4182,15,1,8,7,4,0
4183,18,5,8,3,4,0
4184,19,5,8,2,2,0
4185,18,5,8,3,4,0
4186,18,5,11,5,4,0
4187,19,7,8,3,2,1
4188,18,7,11,3,4,1
4189,19,5,9,6,4,0
4190,9,7,8,4,4,1
4191,27,5,11,4,4,0
4192,18,5,11,7,4,0
4193,5,5,11,4,4,0
4194,27,5,8,7,4,0
4195,5,5,6,6,3,0
4196,18,6,8,3,3,0
4197,19,6,7,6,4,1
4198,15,6,11,7,4,0
4199,19,6,8,2,2,0
4200,27,6,11,4,4,0
4201,27,5,8,7,4,1
4202,27,6,11,4,0,0
4203,18,5,8,5,4,0
4204,20,5,11,7,4,0
4205,19,7,11,4,4,1
4206,5,4,8,6,2,1
4207,14,6,8,7,4,0
4208,18,5,8,1,4,1
4209,19,5,8,1,4,1
4210,5,5,9,6,4,0
4211,18,5,8,4,2,1
4212,5,4,8,6,3,0
4213,18,6,7,6,3,1
4214,9,5,11,4,4,0
4215,27,5,8,7,4,0
4216,15,6,8,7,4,0
4217,18,6,11,2,4,0
4218,19,6,8,3,2,0
4219,15,6,11,7,4,0
4220,15,6,11,7,4,0
4221,20,5,2,6,4,0
4222,27,5,11,1,4,0
4223,26,5,11,4,4,0
4224,19,7,11,3,4,1
4225,15,1,11,7,4,0
4226,1,7,11,3,4,0
4227,15,1,8,7,4,0
4228,15,1,11,7,4,0
4229,15,7,8,0,4,0
4230,18,7,11,1,4,0
4231,5,5,11,7,4,0
4232,15,1,11,7,4,0
4233,18,5,11,5,4,0
4234,18,7,8,2,2,1
4235,27,5,8,4,4,0
4236,18,5,11,2,4,0
4237,18,5,8,5,4,0
4238,15,5,6,6,4,0
4239,9,7,8,2,2,0
4240,14,5,8,7,4,0
4241,27,5,11,3,4,1
4242,15,1,11,7,4,0
4243,5,5,11,1,4,1
4244,18,5,8,3,4,0
4245,15,7,11,7,4,0
4246,15,1,11,7,4,0
4247,15,5,2,6,4,0
4248,15,1,8,7,4,0
4249,15,7,11,1,4,0
4250,15,5,11,7,4,0
4251,9,5,11,1,4,0
4252,18,6,11,3,4,1
4253,15,6,6,6,3,0
4254,14,6,8,7,4,0
4255,15,6,11,7,4,0
4256,15,6,8,7,4,0
4257,15,6,11,7,4,0
4258,9,4,8,6,3,1
4259,27,5,11,7,4,0
4260,18,5,8,3,4,0
4261,19,6,7,6,4,1
4262,15,7,11,7,4,0
4263,15,6,8,7,4,0
4264,18,6,11,2,4,0
4265,9,6,2,6,3,1
4266,9,6,8,2,2,0
4267,15,6,11,7,4,0
4268,18,6,8,3,3,1
4269,15,7,11,7,3,0
4270,27,7,11,7,4,0
4271,15,1,11,7,4,0
4272,15,7,11,7,4,0
4273,12,7,8,7,4,1
4274,20,5,8,3,2,1
4275,10,5,8,2,2,0
4276,15,5,8,7,4,0
4277,19,5,8,1,4,1
4278,10,5,11,4,4,0
4279,5,7,8,4,2,1
4280,18,5,7,6,3,1
4281,18,5,11,2,4,0
4282,25,6,3,6,3,0
4283,19,5,6,6,4,0
4284,19,5,6,6,3,1
4285,19,4,7,3,3,1
4286,18,5,11,1,4,0
4287,18,5,8,7,4,1
4288,9,6,2,6,3,0
4289,15,5,11,7,4,0
4290,19,5,8,3,2,0
4291,10,5,11,1,4,0
4292,9,6,8,6,3,1
4293,18,5,11,6,3,1
4294,19,5,4,7,4,0
4295,10,6,6,6,3,1
4296,9,7,9,4,3,0
4297,9,5,11,1,4,0
4298,5,5,8,1,2,1
4299,27,6,8,7,2,0
4300,9,6,11,0,4,0
4301,18,0,9,7,2,0
4302,18,4,9,6,2,1
4303,19,7,4,1,2,0
4304,9,6,4,6,0,1
4305,15,6,8,7,4,0
4306,15,6,4,7,4,0
4307,19,7,11,2,4,0
4308,15,1,8,7,4,0
4309,15,7,8,7,4,0
4310,15,1,4,7,4,0
4311,19,7,4,7,2,1
4312,27,5,4,4,2,1
4313,1,5,4,3,4,0
4314,18,5,8,4,4,0
4315,18,5,11,5,4,0
4316,1,7,7,6,4,0
4317,15,7,11,7,4,0
4318,15,7,11,7,4,0
4319,2,5,4,3,2,0
4320,18,5,8,3,4,0
4321,9,5,7,6,3,0
4322,18,6,4,3,2,0
4323,9,5,7,6,3,1
4324,21,5,8,1,4,1
4325,20,6,4,4,2,0
4326,18,5,4,7,2,1
4327,18,5,9,6,3,1
4328,10,5,9,6,3,1
4329,9,7,4,7,3,1
4330,15,5,8,7,4,0
4331,27,4,2,6,4,1
4332,19,5,11,4,4,1
4333,19,4,7,6,3,1
4334,27,5,6,6,4,0
4335,18,5,8,1,4,0
4336,25,5,4,5,4,0
4337,15,6,3,7,3,0
4338,1,5,4,4,3,0
4339,15,5,4,7,4,0
4340,18,5,2,6,4,0
4341,15,7,8,7,4,0
4342,18,5,8,7,2,1
4343,15,7,8,7,4,0
4344,18,7,4,6,2,0
4345,19,5,4,3,3,1
4346,15,7,8,7,4,0
4347,9,5,4,7,4,0
4348,15,7,8,7,4,0
4349,15,1,4,7,4,0
4350,27,5,7,6,4,0
4351,15,7,8,7,4,0
4352,15,7,4,7,4,0
4353,18,7,4,6,4,0
4354,27,6,3,6,3,1
4355,19,7,6,6,3,0
4356,20,3,2,3,2,1
4357,9,4,2,6,3,0
4358,9,6,8,2,4,0
4359,25,5,8,1,4,1
4360,9,5,8,1,4,0
4361,27,5,8,7,4,1
4362,27,6,8,3,2,1
4363,19,6,3,6,3,1
4364,18,5,8,5,4,1
4365,27,5,4,2,2,0
4366,15,7,4,7,4,0
4367,27,7,8,6,2,1
4368,15,1,8,7,4,0
4369,27,5,8,5,4,0
4370,15,6,4,7,4,0
4371,15,6,4,7,4,0
4372,18,6,4,0,2,1
4373,19,6,2,6,4,1
4374,18,6,6,6,4,0
4375,15,6,8,7,4,0
4376,19,5,4,2,2,0
4377,15,6,8,7,4,0
4378,15,6,4,7,4,0
4379,9,6,7,6,3,1
4380,19,4,3,6,3,1
4381,15,5,4,1,4,0
4382,19,5,5,7,2,1
4383,19,7,4,6,2,0
4384,27,5,4,0,2,0
4385,19,5,7,6,3,0
4386,18,5,8,3,4,0
4387,15,5,4,7,4,0
4388,15,6,8,7,4,0
4389,9,6,4,7,0,0
4390,15,6,11,7,4,1
4391,19,6,8,3,2,0
4392,19,6,9,6,4,1
4393,15,6,8,7,4,0
4394,19,6,4,6,2,1
4395,5,6,3,6,4,0
4396,9,6,4,4,2,0
4397,15,6,5,7,4,0
4398,14,6,8,7,4,0
4399,18,6,4,4,2,0
4400,15,6,8,7,4,0
4401,18,7,8,3,4,0
4402,19,5,8,1,4,1
4403,19,5,7,6,4,1
4404,18,7,7,6,4,1
4405,19,7,4,0,4,0
4406,19,5,4,5,4,0
4407,18,7,8,3,3,0
4408,2,6,8,3,3,1
4409,19,5,4,5,2,1
4410,10,2,9,6,3,1
4411,27,7,4,4,2,0
4412,19,5,8,3,2,1
4413,18,5,3,6,3,1
4414,18,5,8,3,2,0
4415,5,7,8,6,2,1
4416,27,7,8,4,2,1
4417,19,5,8,6,2,1
4418,2,5,8,1,2,0
4419,9,5,8,2,2,0
4420,27,5,4,4,2,0
4421,18,6,4,6,2,1
4422,5,5,9,6,3,1
4423,18,5,9,3,3,1
4424,18,5,7,6,3,1
4425,19,5,4,1,2,0
4426,19,4,2,6,4,0
4427,18,5,8,5,2,0
4428,5,5,7,6,3,0
4429,18,7,8,7,2,0
4430,10,2,7,6,3,1
4431,19,5,2,6,3,1
4432,27,5,3,6,3,0
4433,27,5,8,7,2,0
4434,19,6,3,6,3,1
4435,1,5,4,7,2,0
4436,19,4,7,6,3,1
4437,1,5,9,6,3,0
4438,15,7,8,7,2,0
4439,1,7,4,7,2,0
4440,19,4,7,6,3,1
4441,19,4,7,6,3,1
4442,19,7,4,7,2,1
4443,19,5,8,3,2,0
4444,1,5,4,3,2,0
4445,9,5,8,4,2,0
4446,9,5,4,2,2,0
4447,10,4,9,6,0,1
4448,2,5,2,6,3,0
4449,5,5,3,6,2,0
4450,18,5,11,5,4,1
4451,25,6,9,6,3,0
4452,19,5,8,7,4,0
4453,19,5,11,6,3,1
4454,10,4,9,6,0,1
4455,19,6,7,6,3,1
4456,9,5,9,6,3,0
4457,9,6,3,6,3,0
4458,20,5,8,5,4,1
4459,18,5,4,1,2,0
4460,9,4,7,6,3,1
4461,20,5,8,7,4,0
4462,1,5,4,3,4,0
4463,19,6,7,6,4,0
4464,18,5,4,4,4,0
4465,15,6,4,7,4,0
4466,15,5,6,6,3,0
4467,18,5,11,3,4,1
4468,1,5,8,4,4,0
4469,19,5,4,7,2,1
4470,15,6,4,7,4,0
4471,27,5,8,5,2,1
4472,18,5,8,5,4,1
4473,10,6,9,6,4,0
4474,19,5,4,2,2,0
4475,10,5,8,6,4,1
4476,5,5,8,4,4,0
4477,9,4,8,6,3,1
4478,5,6,2,6,4,0
4479,15,6,11,7,4,1
4480,15,6,4,7,4,0
4481,14,6,8,7,4,0
4482,15,5,8,7,4,0
4483,19,6,11,0,4,1
4484,19,6,11,4,4,1
4485,18,7,4,4,4,0
4486,15,7,11,7,4,0
4487,15,7,4,7,4,0
4488,18,7,4,3,4,0
4489,15,7,8,7,4,0
4490,27,7,8,3,4,1
4491,27,5,3,6,3,1
4492,18,5,11,7,4,0
4493,18,7,2,6,4,0
4494,27,5,8,3,2,0
4495,15,7,11,7,4,0
4496,5,6,4,6,2,1
4497,18,5,11,1,4,0
4498,15,5,4,7,4,0
4499,27,7,8,3,4,1
4500,18,5,4,1,4,0
4501,15,5,11,1,4,0
4502,18,5,8,2,3,1
4503,9,6,11,2,4,0
4504,18,5,11,7,4,0
4505,19,6,11,5,4,1
4506,9,5,2,6,3,0
4507,18,5,6,6,3,1
4508,15,7,8,7,4,0
4509,27,5,8,3,4,1
4510,18,5,11,1,4,0
4511,18,5,6,6,3,0
4512,19,5,11,5,4,0
4513,19,5,8,0,2,0
4514,18,5,8,3,4,0
4515,5,7,8,7,2,1
4516,18,5,9,6,3,1
4517,19,5,11,7,4,1
4518,15,7,8,7,4,0
4519,27,7,6,6,4,1
4520,15,6,8,7,4,0
4521,15,6,11,7,4,0
4522,15,1,11,7,4,0
4523,9,5,8,3,2,0
4524,18,7,8,2,2,1
4525,27,5,3,6,3,0
4526,9,5,11,2,4,0
4527,27,5,6,6,3,0
4528,18,6,8,7,2,0
4529,19,5,8,3,4,0
4530,9,6,8,2,4,0
4531,9,6,4,3,2,1
4532,9,6,6,6,3,0
4533,27,7,8,6,2,0
4534,19,5,9,6,3,1
4535,18,5,8,1,4,0
4536,19,5,4,7,4,0
4537,18,5,4,0,4,0
4538,27,5,9,6,3,1
4539,19,6,8,4,2,0
4540,19,5,8,7,4,1
4541,9,6,8,2,2,1
4542,19,5,8,3,2,1
4543,18,7,4,7,4,0
4544,9,4,6,6,4,1
4545,25,5,4,6,3,0
4546,25,5,4,5,2,0
4547,18,5,8,3,4,0
4548,15,6,4,7,4,0
4549,9,4,2,6,3,1
4550,15,6,11,7,4,0
4551,15,6,4,7,4,0
4552,15,6,8,7,4,0
4553,15,6,4,7,4,0
4554,15,6,11,7,4,0
4555,18,5,4,5,2,0
4556,27,4,7,6,3,1
4557,9,6,4,4,4,0
4558,5,5,8,4,2,0
4559,19,5,4,5,4,0
4560,1,7,8,1,4,0
4561,19,7,8,3,2,1
4562,19,5,4,1,4,0
4563,1,7,4,4,4,0
4564,9,4,9,6,3,1
4565,19,6,8,1,2,0
4566,18,5,6,6,0,1
4567,18,7,8,1,2,0
4568,19,4,8,3,2,1
4569,18,5,5,5,4,0
4570,9,5,4,1,2,0
4571,18,5,4,7,4,0
4572,18,5,8,3,4,0
4573,5,5,8,7,4,0
4574,18,5,11,7,4,1
4575,9,7,4,7,2,1
4576,27,4,4,3,2,1
4577,19,5,8,7,4,0
4578,1,6,6,6,3,1
4579,18,6,6,6,3,0
4580,18,5,11,3,4,0
4581,27,5,4,4,2,1
4582,18,5,11,1,4,1
4583,19,5,8,1,2,0
4584,18,5,11,7,4,0
4585,9,5,4,4,4,0
4586,27,5,11,7,4,0
4587,9,5,4,1,2,0
4588,9,5,11,4,2,0
4589,9,5,4,6,3,1
4590,19,6,4,2,4,0
4591,10,6,4,4,2,1
4592,9,5,11,7,4,1
4593,18,5,4,0,2,0
4594,12,7,8,2,4,0
4595,18,5,8,1,4,0
4596,19,4,7,6,3,1
4597,27,5,11,7,4,1
4598,19,6,11,6,4,1
4599,20,5,11,1,4,0
4600,18,7,11,3,4,1
4601,5,7,4,4,2,0
4602,19,5,8,5,2,1
4603,19,2,7,6,3,1
4604,18,5,8,3,4,0
4605,19,6,4,1,2,0
4606,15,6,11,7,4,0
4607,15,6,8,7,4,0
4608,9,6,8,3,2,0
4609,9,5,8,5,4,0
4610,15,5,11,7,4,0
4611,5,5,7,6,4,0
4612,27,5,3,6,3,0
4613,9,5,4,3,2,0
4614,19,5,8,0,2,0
4615,18,5,11,7,2,0
4616,27,6,11,4,4,1
4617,19,5,6,6,3,0
4618,1,5,11,7,4,0
4619,5,5,8,4,4,1
4620,19,6,11,6,4,1
4621,18,6,3,6,3,1
4622,5,6,4,6,3,1
4623,9,5,5,6,3,1
4624,27,5,8,3,4,1
4625,18,5,8,4,4,0
4626,27,6,8,3,3,0
4627,27,4,8,5,2,1
4628,25,5,11,3,4,0
4629,19,5,11,5,4,1
4630,19,6,4,3,2,0
4631,9,5,8,0,4,0
4632,18,5,2,6,4,0
4633,5,6,11,4,4,0
4634,27,7,6,6,4,0
4635,9,5,2,6,3,1
4636,5,6,11,6,4,1
4637,19,6,8,4,2,0
4638,19,7,4,4,2,1
4639,27,6,3,6,4,1
4640,5,6,11,4,4,1
4641,19,6,11,3,4,1
4642,15,6,11,7,4,0
4643,15,6,4,7,4,0
4644,15,6,4,7,4,0
4645,25,6,8,6,4,1
4646,18,5,11,3,4,1
4647,15,1,11,7,4,0
4648,18,7,11,1,4,0
4649,18,5,4,7,4,0
4650,15,7,11,7,4,0
4651,9,5,11,5,2,0
4652,27,5,8,3,3,0
4653,5,5,11,6,3,1
4654,9,5,9,6,3,0
4655,27,5,4,3,2,0
4656,18,6,4,4,2,1
4657,19,6,4,1,2,1
4658,18,5,7,6,3,1
4659,5,6,11,4,4,0
4660,5,5,11,4,4,0
4661,18,5,4,4,4,0
4662,18,5,11,7,4,1
4663,1,5,9,6,3,0
4664,0,6,4,6,2,0
4665,27,6,7,6,3,1
4666,27,7,4,7,2,1
4667,9,4,6,7,0,1
4668,15,7,6,6,4,0
4669,27,5,8,7,4,1
4670,10,2,7,6,3,1
4671,15,7,11,2,2,0
4672,18,5,4,1,2,0
4673,27,5,6,6,3,1
4674,5,5,4,5,2,1
4675,18,5,4,7,4,0
4676,18,5,2,6,3,0
4677,19,5,11,7,4,1
4678,18,6,2,6,3,0
4679,27,6,4,7,2,1
4680,27,6,11,4,4,1
4681,12,6,6,6,0,0
4682,9,6,4,7,2,0
4683,14,6,8,7,4,0
4684,9,6,11,2,4,0
4685,15,5,4,7,4,0
4686,10,5,9,6,3,1
4687,9,5,11,2,4,0
4688,15,6,11,7,4,0
4689,15,6,9,7,4,0
4690,15,6,4,7,4,0
4691,15,6,4,7,4,0
4692,18,7,2,2,3,0
4693,15,7,4,7,4,0
4694,27,5,8,1,4,0
4695,18,5,4,5,4,0
4696,1,5,8,3,2,1
4697,18,5,11,2,4,1
4698,19,5,4,0,4,0
4699,27,5,3,6,4,1
4700,15,5,10,6,4,0
4701,27,5,8,2,2,1
4702,18,5,5,3,2,1
4703,15,6,11,7,4,0
4704,27,6,11,4,4,0
4705,15,6,4,7,4,0
4706,15,6,8,7,4,0
4707,15,6,8,7,4,0
4708,18,6,11,7,4,0
4709,10,6,7,6,4,1
4710,15,6,4,7,4,0
4711,27,7,8,4,2,0
4712,18,5,8,4,2,0
4713,19,5,8,7,2,0
4714,5,5,8,4,2,0
4715,18,7,4,3,2,1
4716,9,7,11,3,2,0
4717,19,5,4,4,2,1
4718,9,5,9,6,3,0
